        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000        1.05050        1.24570        0.49630        1.01987        0.33000        1.00000        0.00000    99999.00000        2.00000
        1.00000        1.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000    99999.00000    99999.00000        0.33000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        1.00000        1.00000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000        0.26759        1.24570        0.35990        1.30473        0.67000        1.00000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.37500        1.00000        1.00000        1.00000        0.67000    99999.00000
        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        1.08870        1.33550        1.24570        0.66460        1.30473        0.67000        1.00000        0.00000    99999.00000        3.00000
        1.00000        1.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        0.00000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        1.00000        1.00000        0.00000        1.00000        0.00000    99999.00000    99999.00000
        1.00000        1.00000    99999.00000        0.00000        1.00000        0.00000        1.00000        1.96270        0.29260        1.24570        0.00000        0.71537        0.67000        0.33000        0.33000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.00000        0.00000        1.00000        0.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.27120        0.42793        1.24570        0.35990        0.77455        0.33000        0.67000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        1.00000        1.00000        0.00000        0.00000        1.00000        0.25000        1.00000        1.00000        1.00000        0.67000    99999.00000
    99999.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.90620        1.33550        1.24570        0.00000        0.77455        0.33000        0.67000        0.00000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.00000        0.00000        1.00000        1.00000        0.33000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        0.00000        1.00000    99999.00000       -0.02660        1.87030        0.50490        0.77455        0.33000        0.67000        0.00000    99999.00000        3.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        0.00000        0.00000    99999.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.00000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        1.00000        0.00000        1.00000        1.00000        1.00000        1.78020        0.42793        0.62460        0.35990        0.74340        0.00000        1.00000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        1.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.25000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.79574        0.55259        1.87030        0.49630        1.30473        0.67000        1.00000        0.00000    99999.00000        2.00000
        2.00000        1.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.67000
        1.00000        0.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.37500        0.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000    99999.00000        1.87030        0.00000        0.74340        0.00000        1.00000        0.00000    99999.00000        0.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000    99999.00000    99999.00000        1.00000        0.50000        1.00000    99999.00000        1.00000
        0.00000        0.00000        1.00000        0.00000        0.00000        0.00000    99999.00000        0.00000        0.00000        1.00000        0.00000        0.33000    99999.00000
    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.23744        1.24570        0.00000    99999.00000    99999.00000    99999.00000    99999.00000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        0.00000        0.00000    99999.00000        1.00000        0.00000        0.33000    99999.00000        0.00000
    99999.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.87500        0.00000        1.00000        1.00000        0.33000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.71590        0.68485        1.87030        0.52820        0.96813        0.67000        0.67000        0.33000    99999.00000        2.00000
        2.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        0.67000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.50000        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.30501        1.20324        1.87380        0.16830        0.56133        0.67000        0.00000        0.00000    99999.00000        1.00000
        3.00000        0.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.33000    99999.00000        0.00000
        0.33000        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.87500        0.00000        1.00000        1.00000        0.33000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        2.43074    99999.00000        1.87030        0.50490        0.80665        0.67000        0.33000        0.00000    99999.00000        3.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        1.00000    99999.00000        0.67000
        1.00000        0.00000        1.00000        0.00000        0.00000        0.00000    99999.00000        0.12500        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.11836        0.23033        0.00000        0.52820        0.77455        0.33000        0.67000        0.00000    99999.00000        2.00000
        0.00000        1.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.33000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        0.00000        0.25000        0.00000        0.00000    99999.00000    99999.00000        0.00000
    99999.00000    99999.00000        0.00000    99999.00000        1.00000        0.00000        1.00000        0.00000        1.00711        0.00000        0.35990        0.49808        0.00000        0.67000        0.00000    99999.00000        1.00000
        0.00000        1.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        0.00000        0.00000    99999.00000        0.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        1.00000        0.62500        0.00000        0.00000    99999.00000    99999.00000        0.00000
        1.00000        1.00000        0.00000        1.00000        1.00000    99999.00000        1.00000        0.48570        0.74713        1.24570        0.16830       -0.18532        0.00000        0.00000        0.67000    99999.00000        1.00000
        1.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        0.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.25000        0.00000        1.00000        0.00000    99999.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.47970        0.07146        1.24570        0.35990        1.58120        1.00000        1.00000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.00000
        1.00000        0.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.12500        1.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000    99999.00000        0.00000        0.00000        0.00000        0.00000        1.00000        0.90620        0.95244        1.24570        0.52820        1.30473        0.67000        1.00000        0.00000    99999.00000        2.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.87500        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.88651        0.59598        1.24570        0.33080        0.96813        0.67000        0.67000        0.33000    99999.00000        2.00000
        1.00000        0.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.75000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.59770        0.48873        1.24570        0.46720        0.09115        0.33000        0.00000        0.67000    99999.00000        3.00000
        1.00000        0.00000        1.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        1.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.25000        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        1.00000        1.00000        1.00000        0.00000        1.00000        1.87828        0.26759        1.87030        0.49910        0.71537        0.67000        0.33000        0.33000    99999.00000        3.00000
        2.00000        0.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        0.67000    99999.00000        0.33000
        0.33000        0.00000        1.00000        1.00000        0.00000        0.00000        0.50000        0.37500        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        1.00000        0.00000        1.00000        0.00000        1.00000        0.90620        1.20324        2.49490        0.13640        0.33647        0.33000        0.33000        0.67000    99999.00000        1.00000
        3.00000        0.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.87500        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.11470        0.39985        1.24570        0.66460        0.71537        0.67000        0.33000        0.33000    99999.00000        3.00000
        1.00000        1.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        1.00000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.50000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        0.00000        0.00000        0.00000        0.00000        1.00000        1.36951        0.95244        1.87030        0.50490        1.05940        0.67000        0.67000        0.00000    99999.00000        3.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        1.00000        0.87500        1.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        1.00000        0.00000        1.00000        1.00000        0.00000        1.00000        1.27120        0.91824        0.62460        0.46720        0.52180        0.33000        0.33000        0.00000    99999.00000        3.00000
        1.00000        0.00000        1.00000        1.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.87500        1.00000        1.00000        0.00000    99999.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        0.00000        1.00000        1.13440        1.23744        1.24570        0.46720        0.33647        0.33000        0.33000        0.67000    99999.00000        3.00000
        1.00000        0.00000        1.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.33000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.87500        0.00000        1.00000        0.00000        0.33000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.08870        1.23744        1.87030        0.33080        0.27647        0.33000        0.00000        0.00000    99999.00000        2.00000
        2.00000        0.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        0.00000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.87500        0.00000        1.00000        1.00000        0.33000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.11470        1.23744        1.87030        0.47300        0.80665        0.67000        0.33000        0.00000    99999.00000        3.00000
        2.00000        0.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        1.00000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        0.87500        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        0.00000        1.00000        1.88651        0.48873        1.87030        0.16830        0.00000        0.00000        0.00000        0.00000    99999.00000        1.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.25000        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.36500        1.30130        2.49490        0.50490        1.58120        1.00000        1.00000        0.00000    99999.00000        3.00000
        3.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        0.00000        0.00000    99999.00000        0.00000        1.00000        0.00000    99999.00000        0.00000
        0.00000        0.00000        1.00000        1.00000        0.00000        0.00000        1.00000        1.00000        0.00000        1.00000        1.00000        0.33000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.73451        0.20373        1.24570        0.33080        0.52180        0.33000        0.33000        0.00000    99999.00000        2.00000
        1.00000        0.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        0.67000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        0.50000        0.25000        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        0.00000        1.00000        2.95140        0.20373        1.24570        0.35990        1.05940        0.67000        0.67000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        1.00000
        1.00000        0.00000        1.00000        0.00000        1.00000        0.00000        0.50000        0.25000        1.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000    99999.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000        1.22224    99999.00000        0.62460        0.00000       -0.09128        0.00000        0.00000        0.33000    99999.00000        0.00000
        1.00000        0.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        0.00000        1.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.67000
        0.00000        0.00000        1.00000        0.00000        1.00000        0.00000        1.00000        0.50000    99999.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        1.00000        1.00000        0.00000        1.00000        0.00000        1.00000        1.91374        0.55259        0.00000        0.00000       -0.18532        0.00000        0.00000        0.67000    99999.00000        0.00000
        0.00000        0.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        1.00000    99999.00000        0.67000
        0.00000        1.00000        1.00000        1.00000        0.00000        0.00000        0.50000        0.37500        0.00000        0.00000    99999.00000    99999.00000        0.67000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000        0.55259        1.24570        0.52820        1.30473        0.67000        1.00000        0.00000    99999.00000        2.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        0.00000    99999.00000        0.33000    99999.00000        0.00000
        0.67000        0.00000        0.00000        0.00000        0.00000        1.00000        0.50000        0.37500        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        2.79574    99999.00000        2.49490        0.35990        1.30473        0.67000        1.00000        0.00000    99999.00000        1.00000
        3.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.67000
        1.00000        0.00000        0.00000        0.00000        0.00000        1.00000    99999.00000        0.12500        1.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000    99999.00000        0.26759        1.24570        0.35990        1.05940        0.67000        0.67000        0.00000    99999.00000        1.00000
        1.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.00000    99999.00000        0.00000
    99999.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.50000        0.37500        1.00000        1.00000        1.00000        0.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000        0.46371        1.87030        0.46720        1.21345        0.67000        1.00000        0.33000    99999.00000        3.00000
        2.00000        0.00000        1.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        1.00000    99999.00000        0.33000
    99999.00000        1.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.62500        1.00000        1.00000        1.00000        0.67000    99999.00000
        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    99999.00000    99999.00000        1.87030        0.16830    99999.00000    99999.00000    99999.00000        0.33000    99999.00000        1.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000        0.00000    99999.00000        0.00000
        0.67000        0.00000        0.00000        0.00000        0.00000        1.00000        0.50000        0.00000    99999.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.71590    99999.00000        2.49490        0.33660        0.80665        0.67000        0.33000        0.00000    99999.00000        2.00000
        3.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        0.67000        0.00000        0.00000        0.00000        0.00000        0.00000    99999.00000        0.25000        0.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.73451        0.71293        1.87030        0.52820        1.05940        0.67000        0.67000        0.00000    99999.00000        2.00000
        2.00000        1.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        0.67000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        1.00000        0.25000        0.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.55201        0.55259        1.24570        0.69070        0.80665        0.67000        0.33000        0.00000    99999.00000        3.00000
        1.00000        1.00000        0.00000        1.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        0.67000    99999.00000        0.00000
        0.00000        1.00000        0.00000        1.00000        0.00000        0.00000        0.50000        0.37500        0.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        0.00000        1.00000        0.00000        1.00000        0.00000    99999.00000    99999.00000        0.26759        2.49490        0.13640        0.58923        0.33000        0.67000        0.67000    99999.00000        1.00000
        3.00000        0.00000        1.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.50000        1.00000    99999.00000        0.33000
    99999.00000        0.00000        0.00000        0.00000        0.00000        1.00000        0.50000        0.37500        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        0.00000        0.00000        1.00000        1.00000        1.00000        1.36951        0.55259        1.87030        0.00000        0.09115        0.33000        0.00000        0.67000    99999.00000        0.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        0.00000        0.67000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        0.50000        0.37500        0.00000        1.00000        1.00000        1.00000    99999.00000
        1.00000        0.00000        1.00000        0.00000        0.00000        0.00000        1.00000    99999.00000        0.91824        1.87030        0.16830    99999.00000    99999.00000        0.00000        0.00000    99999.00000        1.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000    99999.00000    99999.00000    99999.00000        0.00000
        0.00000        0.00000        1.00000        0.00000        0.00000        1.00000        1.00000        0.87500        1.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    99999.00000        0.48873        1.87030        0.33660        0.80665        0.67000        0.33000        0.00000    99999.00000        2.00000
        2.00000        0.00000        0.00000        0.00000        1.00000    99999.00000    99999.00000    99999.00000    99999.00000        1.00000        1.00000    99999.00000        1.00000        1.00000        1.00000    99999.00000        0.67000
    99999.00000        0.00000        0.00000        0.00000        1.00000        0.00000        0.50000        0.25000        0.00000        1.00000        1.00000        0.67000    99999.00000
        1.00000        0.00000        0.00000        0.00000        1.00000        0.00000        1.00000        2.79574        0.97904        2.49490        0.66460    99999.00000    99999.00000        0.00000        1.00000    99999.00000        3.00000
